-0.9545923632610938, 5.638186940286737e-9
-0.9318885448916407, 7.4070365035627494e-9
-0.7605779153766767, 8.226655977939954e-9
-0.4272445820433435, 5.294100244133803e-9
-0.25077399380804977, 1.8341960809286308e-9
-0.20227038183694557, 6.421806967917659e-10
-0.16511867905056832, 4.04678657728294e-10
-0.1578947368421051, 2.3945066293632773e-10
-0.1362229102167185, 8.835211603573125e-11
-0.12074303405572762, 6.448822168706342e-11
-2.220446049250313e-16, 4.908800559352315e-11
-0.09494324045407643, 3.508512780674334e-11
-0.08978328173374628, 3.508512780674334e-11
-0.10113519091847278, 2.1878534673960655e-11
-0.056759545923632526, 1.6137622888127686e-11
-0.03095975232198178, 2.2342614992138496e-11
-0.023735810113519218, 1.452983595444131e-11
0.006191950464395912, 1.9088232874352254e-11
0.00928792569659409, 2.2342614992138496e-11
0.030959752321980893, 2.142409380675101e-11
0.046439628482971784, 1.452983595444131e-11
0.08771929824561386, 1.596914547775948e-11
0.1083591331269349, 2.210935722296013e-11
0.09907120743034037, 3.815804747706753e-11
0.16718266253869962, 1.6137622888127686e-11
0.18885448916408665, 1.1176699705304443e-11
0.24974200206398245, 1.3500676006106046e-11
0.27863777089783226, 1.3220252339550656e-11
0.3054695562435499, 1.2945653376345589e-11
0.3054695562435492, 2.0116626400276358e-11
0.3622291021671824, 1.596914547775948e-11
0.4035087719298249, 2.874241430637057e-11
0.4231166150670791, 1.5637449026070366e-11
0.4231166150670793, 7.740831296439268e-12
0.4272445820433435, 8.418809523752901e-12
0.4561403508771926, 7.660016716747936e-12
0.47471620227038147, 7.58004584441061e-12
0.48813209494324017, 7.1174515815892095e-12
0.5025799793601649, 1.7186477478573082e-11
0.5108359133126934, 1.2413448131389188e-11
0.5025799793601649, 1.2945653376345589e-11
0.5263157894736838, 1.3500676006106046e-11
0.555211558307533, 8.072706128692358e-12
0.5995872033023733, 7.422600080406927e-12
0.5872033023735805, 7.58004584441064e-12
0.6191950464396285, 8.59738655647862e-12
0.6305469556243546, 7.345107846983544e-12
0.6047471620227034, 9.060577504155608e-12
0.6171310629514961, 1.1534193632052743e-11
0.6398348813209491, 1.153419363205279e-11
0.659442724458204, 1.5802426978105768e-11
0.6625386996904017, 1.5152777688394712e-11
0.6924664602683177, 1.1655881487957125e-11
0.8792569659442719, 2.6151841711742202e-11
0.9071207430340555, 1.3643110611320004e-11
0.8513931888544888, 7.905027276862435e-12
0.797729618163054, 7.660016716747936e-12
0.7605779153766767, 7.905027276862403e-12
0.7915376676986581, 6.969614401574178e-12
0.8224974200206394, 1.5152777688394777e-11
0.8266253869969038, 1.3787047927713145e-11
0.9463364293085652, 9.449034185893517e-12
0.9401444788441689, 8.96598472274518e-12
0.7058823529411762, 6.6830884741444326e-12
0.6470588235294112, 1.1060014525841199e-11
-0.057791537667698734, 1.1413776202095117e-11
-0.006191950464396578, 1.4378143902170088e-11
-0.02270381836945279, 1.5802426978105768e-11
-0.04540763673890624, 1.0944547544188075e-11
-0.02579979360165119, 1.0169336452992893e-11
-0.03818369453044368, 1.2283851250273972e-11
0.05985552115583048, 1.0830286042312662e-11
0.07946336429308554, 1.0605329268262622e-11
0.10732714138286892, 8.779751506786613e-12
0.1320949432404539, 8.872379493650396e-12
0.16821465428276539, 9.649464007031527e-12
0.16821465428276539, 9.75126762010584e-12
0.21362229102167163, 9.449034185893517e-12
0.1836945304437565, 8.965984722745218e-12
0.1940144478844168, 8.243941729457677e-12
0.20536635706914308, 8.157874657285154e-12
0.2858617131062948, 8.418809523752901e-12
0.30443756449948367, 8.243941729457677e-12
0.34365325077399356, 8.07270612869239e-12
0.3642930856553144, 8.072706128692358e-12
0.3746130030959751, 8.072706128692358e-12
0.3859649122807014, 8.072706128692358e-12
0.6831785345717227, 6.824847959946906e-12
0.6563467492260058, 8.87237949365036e-12
0.6656346749226003, 7.905027276862435e-12
0.6738906088751286, 7.192541999705652e-12
0.24561403508771895, 1.2155607365636107e-11
0.01238390092879249, 9.350385901622904e-12
0, 1.0605329268262579e-11
0.029927760577911577, 8.779751506786613e-12
0.03611971104230838, 8.779751506786613e-12
0.028895768833849367, 1.0385045090115668e-11
0.01238390092879249, 1.0717217434959256e-11
-2.220446049250313e-16, 1.1778853173034743e-11
